LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_POPLTN_STDIZ_FCLTY_SCORE
소비,음식소비,경상남도 양산시,33.89583
소비,음식소비,경상남도 의령군,53.19031
소비,음식소비,경상남도 함안군,40.94963
소비,음식소비,경상남도 창녕군,61.74897
소비,음식소비,경상남도 고성군,56.50698
소비,음식소비,경상남도 남해군,66.24478
소비,음식소비,경상남도 하동군,69.08549
소비,음식소비,경상남도 산청군,64.0861
소비,음식소비,경상남도 함양군,56.33162
소비,음식소비,경상남도 거창군,50.81428
소비,음식소비,경상남도 합천군,51.79117
소비,음식소비,제주특별자치도 제주시,60.20004
소비,음식소비,제주특별자치도 서귀포시,81.1204
소비,패션/미용소비,서울특별시 종로구,94.94227
소비,패션/미용소비,서울특별시 중구,100
소비,패션/미용소비,서울특별시 용산구,42.7808
소비,패션/미용소비,서울특별시 성동구,30.01182
소비,패션/미용소비,서울특별시 광진구,38.04055
소비,패션/미용소비,서울특별시 동대문구,35.39067
소비,패션/미용소비,서울특별시 중랑구,30.14799
소비,패션/미용소비,서울특별시 성북구,27.68518
소비,패션/미용소비,서울특별시 강북구,29.41229
소비,패션/미용소비,서울특별시 도봉구,25.37221
소비,패션/미용소비,서울특별시 노원구,24.33112
소비,패션/미용소비,서울특별시 은평구,27.15171
소비,패션/미용소비,서울특별시 서대문구,26.2975
소비,패션/미용소비,서울특별시 마포구,38.62547
소비,패션/미용소비,서울특별시 양천구,25.11014
소비,패션/미용소비,서울특별시 강서구,27.43779
소비,패션/미용소비,서울특별시 구로구,28.29388
소비,패션/미용소비,서울특별시 금천구,46.33659
소비,패션/미용소비,서울특별시 영등포구,40.4099
소비,패션/미용소비,서울특별시 동작구,21.28723
소비,패션/미용소비,서울특별시 관악구,28.32099
소비,패션/미용소비,서울특별시 서초구,43.95702
소비,패션/미용소비,서울특별시 강남구,67.14803
소비,패션/미용소비,서울특별시 송파구,28.85413
소비,패션/미용소비,서울특별시 강동구,33.02505
소비,패션/미용소비,부산광역시 중구,100
소비,패션/미용소비,부산광역시 서구,28.24246
소비,패션/미용소비,부산광역시 동구,100
소비,패션/미용소비,부산광역시 영도구,29.64478
소비,패션/미용소비,부산광역시 부산진구,66.95753
소비,패션/미용소비,부산광역시 동래구,42.72606
소비,패션/미용소비,부산광역시 남구,35.05373
소비,패션/미용소비,부산광역시 북구,28.54676
소비,패션/미용소비,부산광역시 해운대구,52.16793
소비,패션/미용소비,부산광역시 사하구,35.43385
소비,패션/미용소비,부산광역시 금정구,42.20236
소비,패션/미용소비,부산광역시 강서구,22.76074
소비,패션/미용소비,부산광역시 연제구,43.60296
소비,패션/미용소비,부산광역시 수영구,50.39611
소비,패션/미용소비,부산광역시 사상구,38.19988
소비,패션/미용소비,부산광역시 기장군,30.69835
소비,패션/미용소비,대구광역시 중구,100
소비,패션/미용소비,대구광역시 동구,41.99403
소비,패션/미용소비,대구광역시 서구,49.30461
소비,패션/미용소비,대구광역시 남구,50.32647
소비,패션/미용소비,대구광역시 북구,38.72668
소비,패션/미용소비,대구광역시 수성구,44.60887
소비,패션/미용소비,대구광역시 달서구,43.35907
소비,패션/미용소비,대구광역시 달성군,22.73444
소비,패션/미용소비,인천광역시 중구,40.77335
소비,패션/미용소비,인천광역시 동구,41.81804
소비,패션/미용소비,인천광역시 미추홀구,41.62253
소비,패션/미용소비,인천광역시 연수구,31.97681
소비,패션/미용소비,인천광역시 남동구,39.96846
소비,패션/미용소비,인천광역시 부평구,47.63494
소비,패션/미용소비,인천광역시 계양구,33.47357
소비,패션/미용소비,인천광역시 서구,27.95131
소비,패션/미용소비,인천광역시 강화군,0
소비,패션/미용소비,인천광역시 옹진군,4.39322
소비,패션/미용소비,광주광역시 동구,99.70748
소비,패션/미용소비,광주광역시 서구,68.89076
소비,패션/미용소비,광주광역시 남구,41.50576
소비,패션/미용소비,광주광역시 북구,43.97114
소비,패션/미용소비,광주광역시 광산구,43.38408
소비,패션/미용소비,대전광역시 동구,47.27234
소비,패션/미용소비,대전광역시 중구,49.71302
소비,패션/미용소비,대전광역시 서구,56.95764
소비,패션/미용소비,대전광역시 유성구,43.18443
소비,패션/미용소비,대전광역시 대덕구,46.24195
소비,패션/미용소비,울산광역시 중구,45.01817
소비,패션/미용소비,울산광역시 남구,62.28383
소비,패션/미용소비,울산광역시 동구,36.16601
소비,패션/미용소비,울산광역시 북구,26.67701
소비,패션/미용소비,울산광역시 울주군,23.1404
소비,패션/미용소비,세종특별자치시 세종특별자치시,18.08635
소비,패션/미용소비,경기도 수원시,41.03487
소비,패션/미용소비,경기도 성남시,43.89768
소비,패션/미용소비,경기도 의정부시,39.9706
소비,패션/미용소비,경기도 안양시,45.98214
소비,패션/미용소비,경기도 부천시,38.58783
소비,패션/미용소비,경기도 광명시,30.51326
소비,패션/미용소비,경기도 평택시,36.08034
소비,패션/미용소비,경기도 동두천시,50.32507
소비,패션/미용소비,경기도 안산시,41.09689
소비,패션/미용소비,경기도 고양시,38.29446
소비,패션/미용소비,경기도 과천시,17.73574
소비,패션/미용소비,경기도 구리시,48.41126
소비,패션/미용소비,경기도 남양주시,32.10566
소비,패션/미용소비,경기도 오산시,35.41002
소비,패션/미용소비,경기도 시흥시,32.55373
소비,패션/미용소비,경기도 군포시,29.44568
소비,패션/미용소비,경기도 의왕시,25.73888
소비,패션/미용소비,경기도 하남시,27.88872
소비,패션/미용소비,경기도 용인시,27.52376
소비,패션/미용소비,경기도 파주시,2.83633
소비,패션/미용소비,경기도 이천시,57.7911
소비,패션/미용소비,경기도 안성시,38.78272
소비,패션/미용소비,경기도 김포시,22.35415
소비,패션/미용소비,경기도 화성시,24.37249
소비,패션/미용소비,경기도 광주시,33.73816
소비,패션/미용소비,경기도 양주시,32.8004
소비,패션/미용소비,경기도 포천시,51.51859
소비,패션/미용소비,경기도 여주시,40.02761
소비,패션/미용소비,경기도 연천군,6.18533
소비,패션/미용소비,경기도 가평군,33.18359
소비,패션/미용소비,경기도 양평군,29.74544
소비,패션/미용소비,강원도 춘천시,48.84539
소비,패션/미용소비,강원도 원주시,49.9223
소비,패션/미용소비,강원도 강릉시,68.55934
소비,패션/미용소비,강원도 동해시,67.04607
소비,패션/미용소비,강원도 태백시,73.18345
소비,패션/미용소비,강원도 속초시,80.67037
소비,패션/미용소비,강원도 삼척시,49.78338
소비,패션/미용소비,강원도 홍천군,47.32995
소비,패션/미용소비,강원도 횡성군,31.75093
소비,패션/미용소비,강원도 영월군,39.23122
소비,패션/미용소비,강원도 평창군,43.21343
소비,패션/미용소비,강원도 정선군,46.85399
소비,패션/미용소비,강원도 철원군,7.93716
소비,패션/미용소비,강원도 화천군,25.60893
소비,패션/미용소비,강원도 양구군,36.07487
소비,패션/미용소비,강원도 인제군,42.30126
소비,패션/미용소비,강원도 고성군,5.85001
소비,패션/미용소비,강원도 양양군,33.36411
소비,패션/미용소비,충청북도 청주시,53.83731
소비,패션/미용소비,충청북도 충주시,55.44202
소비,패션/미용소비,충청북도 제천시,33.61041
소비,패션/미용소비,충청북도 보은군,27.09926
소비,패션/미용소비,충청북도 옥천군,35.35361
소비,패션/미용소비,충청북도 영동군,37.22608
소비,패션/미용소비,충청북도 증평군,48.26696
소비,패션/미용소비,충청북도 진천군,29.17449
소비,패션/미용소비,충청북도 괴산군,22.41437
소비,패션/미용소비,충청북도 음성군,41.42591
소비,패션/미용소비,충청북도 단양군,36.68944
소비,패션/미용소비,충청남도 천안시,49.24336
소비,패션/미용소비,충청남도 공주시,49.80541
소비,패션/미용소비,충청남도 보령시,51.69023
소비,패션/미용소비,충청남도 아산시,32.15534
소비,패션/미용소비,충청남도 서산시,45.23556
소비,패션/미용소비,충청남도 논산시,53.44821
소비,패션/미용소비,충청남도 계룡시,32.11852
소비,패션/미용소비,충청남도 당진시,36.66748
소비,패션/미용소비,충청남도 금산군,34.90537
소비,패션/미용소비,충청남도 부여군,50.94405
소비,패션/미용소비,충청남도 서천군,38.55315
소비,패션/미용소비,충청남도 청양군,31.45517
소비,패션/미용소비,충청남도 홍성군,44.91097
소비,패션/미용소비,충청남도 예산군,42.49263
소비,패션/미용소비,충청남도 태안군,41.10914
소비,패션/미용소비,전라북도 전주시,68.74816
소비,패션/미용소비,전라북도 군산시,60.05273
소비,패션/미용소비,전라북도 익산시,66.82123
소비,패션/미용소비,전라북도 정읍시,44.96745
소비,패션/미용소비,전라북도 남원시,60.35332
소비,패션/미용소비,전라북도 김제시,42.11789
소비,패션/미용소비,전라북도 완주군,26.24376
소비,패션/미용소비,전라북도 진안군,23.69636
소비,패션/미용소비,전라북도 무주군,40.3081
소비,패션/미용소비,전라북도 장수군,28.44701
소비,패션/미용소비,전라북도 임실군,35.03431
소비,패션/미용소비,전라북도 순창군,31.63549
소비,패션/미용소비,전라북도 고창군,36.0226
소비,패션/미용소비,전라북도 부안군,38.69577
소비,패션/미용소비,전라남도 목포시,66.44023
소비,패션/미용소비,전라남도 여수시,60.99263
소비,패션/미용소비,전라남도 순천시,75.0605
소비,패션/미용소비,전라남도 나주시,31.8211
소비,패션/미용소비,전라남도 광양시,50.23491
소비,패션/미용소비,전라남도 담양군,25.96649
소비,패션/미용소비,전라남도 곡성군,23.47647
소비,패션/미용소비,전라남도 구례군,45.40821
소비,패션/미용소비,전라남도 고흥군,38.25695
소비,패션/미용소비,전라남도 보성군,34.94189
소비,패션/미용소비,전라남도 화순군,37.64864
소비,패션/미용소비,전라남도 장흥군,43.87664
소비,패션/미용소비,전라남도 강진군,44.76604
소비,패션/미용소비,전라남도 해남군,38.70844
소비,패션/미용소비,전라남도 영암군,26.79475
소비,패션/미용소비,전라남도 무안군,36.70052
소비,패션/미용소비,전라남도 함평군,21.19305
소비,패션/미용소비,전라남도 영광군,39.16309
소비,패션/미용소비,전라남도 장성군,27.50463
소비,패션/미용소비,전라남도 완도군,34.81107
소비,패션/미용소비,전라남도 진도군,28.07288
소비,패션/미용소비,전라남도 신안군,10.98486
소비,패션/미용소비,경상북도 포항시,56.77212
소비,패션/미용소비,경상북도 경주시,54.19014
소비,패션/미용소비,경상북도 김천시,36.68332
소비,패션/미용소비,경상북도 안동시,52.94281
소비,패션/미용소비,경상북도 구미시,53.86164
소비,패션/미용소비,경상북도 영주시,50.02249
소비,패션/미용소비,경상북도 영천시,37.18907
소비,패션/미용소비,경상북도 상주시,43.10908
소비,패션/미용소비,경상북도 문경시,45.31577
소비,패션/미용소비,경상북도 경산시,45.71804
소비,패션/미용소비,경상북도 군위군,14.5469
소비,패션/미용소비,경상북도 의성군,27.26268
소비,패션/미용소비,경상북도 청송군,25.28912
소비,패션/미용소비,경상북도 영양군,25.73907
소비,패션/미용소비,경상북도 영덕군,38.31152
소비,패션/미용소비,경상북도 청도군,27.90002
소비,패션/미용소비,경상북도 고령군,22.38379
소비,패션/미용소비,경상북도 성주군,26.14752
소비,패션/미용소비,경상북도 칠곡군,40.9057
소비,패션/미용소비,경상북도 예천군,26.19416
소비,패션/미용소비,경상북도 봉화군,16.05773
소비,패션/미용소비,경상북도 울진군,38.23972
소비,패션/미용소비,경상북도 울릉군,17.21489
소비,패션/미용소비,경상남도 창원시,55.66198
소비,패션/미용소비,경상남도 진주시,46.97023
소비,패션/미용소비,경상남도 통영시,57.87899
소비,패션/미용소비,경상남도 사천시,39.40417
소비,패션/미용소비,경상남도 김해시,43.45234
소비,패션/미용소비,경상남도 밀양시,38.5391
소비,패션/미용소비,경상남도 거제시,38.77313
소비,패션/미용소비,경상남도 양산시,35.06119
소비,패션/미용소비,경상남도 의령군,23.31111
소비,패션/미용소비,경상남도 함안군,25.15392
소비,패션/미용소비,경상남도 창녕군,35.80073
소비,패션/미용소비,경상남도 고성군,36.5142
소비,패션/미용소비,경상남도 남해군,31.88616
소비,패션/미용소비,경상남도 하동군,31.1395
소비,패션/미용소비,경상남도 산청군,19.73118
소비,패션/미용소비,경상남도 함양군,33.54492
소비,패션/미용소비,경상남도 거창군,38.67012
소비,패션/미용소비,경상남도 합천군,26.44984
소비,패션/미용소비,제주특별자치도 제주시,51.20564
소비,패션/미용소비,제주특별자치도 서귀포시,36.81056
소비,개인/생활용품소비,서울특별시 종로구,100
소비,개인/생활용품소비,서울특별시 중구,100
소비,개인/생활용품소비,서울특별시 용산구,28.11244
소비,개인/생활용품소비,서울특별시 성동구,15.20385
소비,개인/생활용품소비,서울특별시 광진구,18.66512
소비,개인/생활용품소비,서울특별시 동대문구,26.01754
소비,개인/생활용품소비,서울특별시 중랑구,14.05667
소비,개인/생활용품소비,서울특별시 성북구,13.05907
소비,개인/생활용품소비,서울특별시 강북구,16.97972
소비,개인/생활용품소비,서울특별시 도봉구,12.9856
소비,개인/생활용품소비,서울특별시 노원구,8.78625
소비,개인/생활용품소비,서울특별시 은평구,10.18106
소비,개인/생활용품소비,서울특별시 서대문구,12.92561
소비,개인/생활용품소비,서울특별시 마포구,13.88215
소비,개인/생활용품소비,서울특별시 양천구,10.07524
소비,개인/생활용품소비,서울특별시 강서구,10.90732
소비,개인/생활용품소비,서울특별시 구로구,15.83288
소비,개인/생활용품소비,서울특별시 금천구,20.41184
소비,개인/생활용품소비,서울특별시 영등포구,35.08978
소비,개인/생활용품소비,서울특별시 동작구,9.63042
소비,개인/생활용품소비,서울특별시 관악구,12.35151
소비,개인/생활용품소비,서울특별시 서초구,36.89555
소비,개인/생활용품소비,서울특별시 강남구,20.12907
소비,개인/생활용품소비,서울특별시 송파구,24.12379
소비,개인/생활용품소비,서울특별시 강동구,12.40024
소비,개인/생활용품소비,부산광역시 중구,100
소비,개인/생활용품소비,부산광역시 서구,15.64678
소비,개인/생활용품소비,부산광역시 동구,94.31054
소비,개인/생활용품소비,부산광역시 영도구,17.70394
소비,개인/생활용품소비,부산광역시 부산진구,35.47333
소비,개인/생활용품소비,부산광역시 동래구,17.82502
소비,개인/생활용품소비,부산광역시 남구,16.06361
소비,개인/생활용품소비,부산광역시 북구,12.10696
소비,개인/생활용품소비,부산광역시 해운대구,18.66228
소비,개인/생활용품소비,부산광역시 사하구,16.90103
소비,개인/생활용품소비,부산광역시 금정구,19.63388
소비,개인/생활용품소비,부산광역시 강서구,23.9443
소비,개인/생활용품소비,부산광역시 연제구,19.42197
소비,개인/생활용품소비,부산광역시 수영구,20.51682
소비,개인/생활용품소비,부산광역시 사상구,24.60958
소비,개인/생활용품소비,부산광역시 기장군,15.31983
소비,개인/생활용품소비,대구광역시 중구,100
소비,개인/생활용품소비,대구광역시 동구,18.09711
소비,개인/생활용품소비,대구광역시 서구,21.18123
소비,개인/생활용품소비,대구광역시 남구,22.86244
소비,개인/생활용품소비,대구광역시 북구,22.07389
소비,개인/생활용품소비,대구광역시 수성구,14.52416
소비,개인/생활용품소비,대구광역시 달서구,17.23452
소비,개인/생활용품소비,대구광역시 달성군,12.57896
소비,개인/생활용품소비,인천광역시 중구,19.33685
소비,개인/생활용품소비,인천광역시 동구,89.35897
소비,개인/생활용품소비,인천광역시 미추홀구,19.97297
소비,개인/생활용품소비,인천광역시 연수구,13.31176
소비,개인/생활용품소비,인천광역시 남동구,19.4895
소비,개인/생활용품소비,인천광역시 부평구,22.73379
소비,개인/생활용품소비,인천광역시 계양구,18.51506
소비,개인/생활용품소비,인천광역시 서구,12.99597
소비,개인/생활용품소비,인천광역시 강화군,0
소비,개인/생활용품소비,인천광역시 옹진군,4.30881
소비,개인/생활용품소비,광주광역시 동구,49.01457
소비,개인/생활용품소비,광주광역시 서구,32.86545
소비,개인/생활용품소비,광주광역시 남구,14.71686
소비,개인/생활용품소비,광주광역시 북구,24.2297
소비,개인/생활용품소비,광주광역시 광산구,19.32369
소비,개인/생활용품소비,대전광역시 동구,33.33571
소비,개인/생활용품소비,대전광역시 중구,28.57602
소비,개인/생활용품소비,대전광역시 서구,24.11521
소비,개인/생활용품소비,대전광역시 유성구,17.87957
소비,개인/생활용품소비,대전광역시 대덕구,33.87812
소비,개인/생활용품소비,울산광역시 중구,19.55582
소비,개인/생활용품소비,울산광역시 남구,25.10344
소비,개인/생활용품소비,울산광역시 동구,10.67423
소비,개인/생활용품소비,울산광역시 북구,9.51616
소비,개인/생활용품소비,울산광역시 울주군,11.56949
소비,개인/생활용품소비,세종특별자치시 세종특별자치시,15.79803
소비,개인/생활용품소비,경기도 수원시,18.61894
소비,개인/생활용품소비,경기도 성남시,18.36537
소비,개인/생활용품소비,경기도 의정부시,17.74811
소비,개인/생활용품소비,경기도 안양시,22.67613
소비,개인/생활용품소비,경기도 부천시,18.14895
소비,개인/생활용품소비,경기도 광명시,16.78485
소비,개인/생활용품소비,경기도 평택시,17.54243
소비,개인/생활용품소비,경기도 동두천시,28.06908
소비,개인/생활용품소비,경기도 안산시,20.30416
소비,개인/생활용품소비,경기도 고양시,17.32122
소비,개인/생활용품소비,경기도 과천시,7.62678
소비,개인/생활용품소비,경기도 구리시,21.14781
소비,개인/생활용품소비,경기도 남양주시,17.78306
소비,개인/생활용품소비,경기도 오산시,16.74851
소비,개인/생활용품소비,경기도 시흥시,17.45313
소비,개인/생활용품소비,경기도 군포시,17.38664
소비,개인/생활용품소비,경기도 의왕시,13.0766
소비,개인/생활용품소비,경기도 하남시,12.99605
소비,개인/생활용품소비,경기도 용인시,15.11418
소비,개인/생활용품소비,경기도 파주시,1.77782
소비,개인/생활용품소비,경기도 이천시,27.41665
소비,개인/생활용품소비,경기도 안성시,21.34054
소비,개인/생활용품소비,경기도 김포시,11.44473
소비,개인/생활용품소비,경기도 화성시,14.45863
소비,개인/생활용품소비,경기도 광주시,21.38527
소비,개인/생활용품소비,경기도 양주시,16.98734
소비,개인/생활용품소비,경기도 포천시,27.187
소비,개인/생활용품소비,경기도 여주시,20.05932
소비,개인/생활용품소비,경기도 연천군,4.15508
소비,개인/생활용품소비,경기도 가평군,26.07658
소비,개인/생활용품소비,경기도 양평군,19.16711
소비,개인/생활용품소비,강원도 춘천시,22.48357
소비,개인/생활용품소비,강원도 원주시,24.34031
소비,개인/생활용품소비,강원도 강릉시,32.71705
소비,개인/생활용품소비,강원도 동해시,33.12458
소비,개인/생활용품소비,강원도 태백시,35.32797
소비,개인/생활용품소비,강원도 속초시,50.64846
소비,개인/생활용품소비,강원도 삼척시,26.09801
소비,개인/생활용품소비,강원도 홍천군,24.52491
소비,개인/생활용품소비,강원도 횡성군,14.84859
소비,개인/생활용품소비,강원도 영월군,25.10015
소비,개인/생활용품소비,강원도 평창군,31.25795
소비,개인/생활용품소비,강원도 정선군,36.13302
소비,개인/생활용품소비,강원도 철원군,0.66143
소비,개인/생활용품소비,강원도 화천군,24.41115
소비,개인/생활용품소비,강원도 양구군,24.53584
소비,개인/생활용품소비,강원도 인제군,31.64151
소비,개인/생활용품소비,강원도 고성군,4.36837
소비,개인/생활용품소비,강원도 양양군,20.41456
소비,개인/생활용품소비,충청북도 청주시,23.77098
소비,개인/생활용품소비,충청북도 충주시,35.16955
소비,개인/생활용품소비,충청북도 제천시,19.29552
소비,개인/생활용품소비,충청북도 보은군,26.14258
소비,개인/생활용품소비,충청북도 옥천군,21.52705
소비,개인/생활용품소비,충청북도 영동군,19.62702
소비,개인/생활용품소비,충청북도 증평군,16.54234
소비,개인/생활용품소비,충청북도 진천군,16.47017
소비,개인/생활용품소비,충청북도 괴산군,28.84543
소비,개인/생활용품소비,충청북도 음성군,27.60525
소비,개인/생활용품소비,충청북도 단양군,23.84918
소비,개인/생활용품소비,충청남도 천안시,22.35724
소비,개인/생활용품소비,충청남도 공주시,30.51303
소비,개인/생활용품소비,충청남도 보령시,33.22482
소비,개인/생활용품소비,충청남도 아산시,18.41822
소비,개인/생활용품소비,충청남도 서산시,26.47475
소비,개인/생활용품소비,충청남도 논산시,28.90127
소비,개인/생활용품소비,충청남도 계룡시,15.09631
소비,개인/생활용품소비,충청남도 당진시,17.89568
소비,개인/생활용품소비,충청남도 금산군,31.85217
소비,개인/생활용품소비,충청남도 부여군,25.34587
소비,개인/생활용품소비,충청남도 서천군,25.29427
소비,개인/생활용품소비,충청남도 청양군,25.98717
소비,개인/생활용품소비,충청남도 홍성군,28.0068
소비,개인/생활용품소비,충청남도 예산군,24.04566
소비,개인/생활용품소비,충청남도 태안군,28.20165
소비,개인/생활용품소비,전라북도 전주시,33.50834
소비,개인/생활용품소비,전라북도 군산시,31.757
소비,개인/생활용품소비,전라북도 익산시,32.98345
소비,개인/생활용품소비,전라북도 정읍시,28.56433
소비,개인/생활용품소비,전라북도 남원시,40.38182
소비,개인/생활용품소비,전라북도 김제시,23.4886
소비,개인/생활용품소비,전라북도 완주군,18.28212
소비,개인/생활용품소비,전라북도 진안군,16.5989
소비,개인/생활용품소비,전라북도 무주군,27.1198
소비,개인/생활용품소비,전라북도 장수군,28.95668
소비,개인/생활용품소비,전라북도 임실군,33.16454
소비,개인/생활용품소비,전라북도 순창군,17.9506
소비,개인/생활용품소비,전라북도 고창군,21.96058
소비,개인/생활용품소비,전라북도 부안군,20.97588
소비,개인/생활용품소비,전라남도 목포시,36.01713
소비,개인/생활용품소비,전라남도 여수시,24.81456
소비,개인/생활용품소비,전라남도 순천시,33.94584
소비,개인/생활용품소비,전라남도 나주시,16.76842
소비,개인/생활용품소비,전라남도 광양시,21.72125
소비,개인/생활용품소비,전라남도 담양군,13.69312
소비,개인/생활용품소비,전라남도 곡성군,12.77734
소비,개인/생활용품소비,전라남도 구례군,29.44761
소비,개인/생활용품소비,전라남도 고흥군,21.91088
소비,개인/생활용품소비,전라남도 보성군,29.72986
소비,개인/생활용품소비,전라남도 화순군,13.92579
소비,개인/생활용품소비,전라남도 장흥군,20.79962
소비,개인/생활용품소비,전라남도 강진군,27.41127
소비,개인/생활용품소비,전라남도 해남군,18.37186
소비,개인/생활용품소비,전라남도 영암군,17.62189
소비,개인/생활용품소비,전라남도 무안군,10.3581
소비,개인/생활용품소비,전라남도 함평군,14.27012
소비,개인/생활용품소비,전라남도 영광군,17.70173
소비,개인/생활용품소비,전라남도 장성군,12.89527
소비,개인/생활용품소비,전라남도 완도군,13.60222
소비,개인/생활용품소비,전라남도 진도군,18.63838
소비,개인/생활용품소비,전라남도 신안군,12.36731
소비,개인/생활용품소비,경상북도 포항시,20.33056
소비,개인/생활용품소비,경상북도 경주시,33.72938
소비,개인/생활용품소비,경상북도 김천시,15.45647
소비,개인/생활용품소비,경상북도 안동시,32.32421
소비,개인/생활용품소비,경상북도 구미시,32.6147
소비,개인/생활용품소비,경상북도 영주시,27.30222
소비,개인/생활용품소비,경상북도 영천시,16.42111
소비,개인/생활용품소비,경상북도 상주시,26.98063
소비,개인/생활용품소비,경상북도 문경시,26.21656
소비,개인/생활용품소비,경상북도 경산시,18.90686
소비,개인/생활용품소비,경상북도 군위군,10.80569
소비,개인/생활용품소비,경상북도 의성군,18.81311
소비,개인/생활용품소비,경상북도 청송군,28.84092
소비,개인/생활용품소비,경상북도 영양군,14.81822
소비,개인/생활용품소비,경상북도 영덕군,28.01765
소비,개인/생활용품소비,경상북도 청도군,18.28551
소비,개인/생활용품소비,경상북도 고령군,18.02339
소비,개인/생활용품소비,경상북도 성주군,15.30272
소비,개인/생활용품소비,경상북도 칠곡군,19.84338
소비,개인/생활용품소비,경상북도 예천군,17.30669
소비,개인/생활용품소비,경상북도 봉화군,17.73483
소비,개인/생활용품소비,경상북도 울진군,21.71812
소비,개인/생활용품소비,경상북도 울릉군,26.11347
소비,개인/생활용품소비,경상남도 창원시,21.52208
소비,개인/생활용품소비,경상남도 진주시,22.54613
소비,개인/생활용품소비,경상남도 통영시,20.83406
소비,개인/생활용품소비,경상남도 사천시,18.56297
소비,개인/생활용품소비,경상남도 김해시,19.59065
소비,개인/생활용품소비,경상남도 밀양시,22.12932
소비,개인/생활용품소비,경상남도 거제시,16.16772
소비,개인/생활용품소비,경상남도 양산시,15.38922
소비,개인/생활용품소비,경상남도 의령군,17.47721
소비,개인/생활용품소비,경상남도 함안군,11.70793
소비,개인/생활용품소비,경상남도 창녕군,16.83242
소비,개인/생활용품소비,경상남도 고성군,20.27789
소비,개인/생활용품소비,경상남도 남해군,15.10818
소비,개인/생활용품소비,경상남도 하동군,17.8504
소비,개인/생활용품소비,경상남도 산청군,15.31637
소비,개인/생활용품소비,경상남도 함양군,22.29636
소비,개인/생활용품소비,경상남도 거창군,18.1367
소비,개인/생활용품소비,경상남도 합천군,10.76179
소비,개인/생활용품소비,제주특별자치도 제주시,21.91487
소비,개인/생활용품소비,제주특별자치도 서귀포시,15.27055
소비,대형소비시설,서울특별시 종로구,21.85862
소비,대형소비시설,서울특별시 중구,100
소비,대형소비시설,서울특별시 용산구,18.84504
소비,대형소비시설,서울특별시 성동구,14.66358
소비,대형소비시설,서울특별시 광진구,21.3707
소비,대형소비시설,서울특별시 동대문구,24.47967
소비,대형소비시설,서울특별시 중랑구,5.34684
소비,대형소비시설,서울특별시 성북구,50.26162
소비,대형소비시설,서울특별시 강북구,28.06284
소비,대형소비시설,서울특별시 도봉구,3.3049
소비,대형소비시설,서울특별시 노원구,47.03412
소비,대형소비시설,서울특별시 은평구,13.24211
소비,대형소비시설,서울특별시 서대문구,94.15535
소비,대형소비시설,서울특별시 마포구,5.65008
소비,대형소비시설,서울특별시 양천구,11.68248
소비,대형소비시설,서울특별시 강서구,5.42961
소비,대형소비시설,서울특별시 구로구,26.05812
소비,대형소비시설,서울특별시 금천구,44.85751
소비,대형소비시설,서울특별시 영등포구,68.55106
소비,대형소비시설,서울특별시 동작구,5.41318
소비,대형소비시설,서울특별시 관악구,12.69784
소비,대형소비시설,서울특별시 서초구,71.33684
소비,대형소비시설,서울특별시 강남구,100
소비,대형소비시설,서울특별시 송파구,46.90871
소비,대형소비시설,서울특별시 강동구,17.91246
소비,대형소비시설,부산광역시 중구,100
소비,대형소비시설,부산광역시 서구,9.79273
소비,대형소비시설,부산광역시 동구,11.9141
소비,대형소비시설,부산광역시 영도구,0
소비,대형소비시설,부산광역시 부산진구,17.36557
소비,대형소비시설,부산광역시 동래구,7.5404
소비,대형소비시설,부산광역시 남구,16.07466
소비,대형소비시설,부산광역시 북구,3.69407
소비,대형소비시설,부산광역시 해운대구,37.28592
소비,대형소비시설,부산광역시 사하구,17.05565
소비,대형소비시설,부산광역시 금정구,13.96731
소비,대형소비시설,부산광역시 강서구,7.1932
소비,대형소비시설,부산광역시 연제구,0
소비,대형소비시설,부산광역시 수영구,0
소비,대형소비시설,부산광역시 사상구,25.2741
소비,대형소비시설,부산광역시 기장군,92.27646
소비,대형소비시설,대구광역시 중구,100
소비,대형소비시설,대구광역시 동구,33.37344
소비,대형소비시설,대구광역시 서구,19.3356
소비,대형소비시설,대구광역시 남구,0
소비,대형소비시설,대구광역시 북구,16.73385
소비,대형소비시설,대구광역시 수성구,15.01799
소비,대형소비시설,대구광역시 달서구,9.5916
소비,대형소비시설,대구광역시 달성군,0
소비,대형소비시설,인천광역시 중구,20.20748
소비,대형소비시설,인천광역시 동구,17.4599
소비,대형소비시설,인천광역시 미추홀구,25.37208
소비,대형소비시설,인천광역시 연수구,45.39183
소비,대형소비시설,인천광역시 남동구,12.21046
소비,대형소비시설,인천광역시 부평구,14.74249
소비,대형소비시설,인천광역시 계양구,7.13239
소비,대형소비시설,인천광역시 서구,10.49332
소비,대형소비시설,인천광역시 강화군,29.51497
소비,대형소비시설,인천광역시 옹진군,0
소비,대형소비시설,광주광역시 동구,77.81146
소비,대형소비시설,광주광역시 서구,53.76373
소비,대형소비시설,광주광역시 남구,4.85037
소비,대형소비시설,광주광역시 북구,14.55286
소비,대형소비시설,광주광역시 광산구,10.28435
소비,대형소비시설,대전광역시 동구,9.37531
소비,대형소비시설,대전광역시 중구,36.28641
소비,대형소비시설,대전광역시 서구,39.41991
소비,대형소비시설,대전광역시 유성구,20.24981
