LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_ARBY_STDIZ_FCLTY_SCORE
소비,패션/미용소비,부산광역시 사상구,25.4891
소비,패션/미용소비,부산광역시 기장군,2.95378
소비,패션/미용소비,대구광역시 중구,100
소비,패션/미용소비,대구광역시 동구,9.14891
소비,패션/미용소비,대구광역시 서구,52.71334
소비,패션/미용소비,대구광역시 남구,47.26129
소비,패션/미용소비,대구광역시 북구,20.95638
소비,패션/미용소비,대구광역시 수성구,27.98494
소비,패션/미용소비,대구광역시 달서구,43.68952
소비,패션/미용소비,대구광역시 달성군,1.72117
소비,패션/미용소비,인천광역시 중구,5.15346
소비,패션/미용소비,인천광역시 동구,38.11283
소비,패션/미용소비,인천광역시 미추홀구,79.90506
소비,패션/미용소비,인천광역시 연수구,20.24666
소비,패션/미용소비,인천광역시 남동구,34.70875
소비,패션/미용소비,인천광역시 부평구,84.61149
소비,패션/미용소비,인천광역시 계양구,25.42338
소비,패션/미용소비,인천광역시 서구,15.2864
소비,패션/미용소비,인천광역시 강화군,0.02804
소비,패션/미용소비,인천광역시 옹진군,0.06422
소비,패션/미용소비,광주광역시 동구,23.86578
소비,패션/미용소비,광주광역시 서구,47.02695
소비,패션/미용소비,광주광역시 남구,16.94606
소비,패션/미용소비,광주광역시 북구,18.12092
소비,패션/미용소비,광주광역시 광산구,9.09401
소비,패션/미용소비,대전광역시 동구,8.85895
소비,패션/미용소비,대전광역시 중구,21.33117
소비,패션/미용소비,대전광역시 서구,32.01462
소비,패션/미용소비,대전광역시 유성구,10.08927
소비,패션/미용소비,대전광역시 대덕구,13.44353
소비,패션/미용소비,울산광역시 중구,29.47366
소비,패션/미용소비,울산광역시 남구,30.32825
소비,패션/미용소비,울산광역시 동구,17.92397
소비,패션/미용소비,울산광역시 북구,4.49622
소비,패션/미용소비,울산광역시 울주군,0.71995
소비,패션/미용소비,세종특별자치시 세종특별자치시,1.9037
소비,패션/미용소비,경기도 수원시,6.79067
소비,패션/미용소비,경기도 성남시,17.74104
소비,패션/미용소비,경기도 의정부시,60.92713
소비,패션/미용소비,경기도 안양시,76.26704
소비,패션/미용소비,경기도 부천시,8.32645
소비,패션/미용소비,경기도 광명시,31.9389
소비,패션/미용소비,경기도 평택시,68.12197
소비,패션/미용소비,경기도 동두천시,1.8853
소비,패션/미용소비,경기도 안산시,6.72319
소비,패션/미용소비,경기도 고양시,50.96841
소비,패션/미용소비,경기도 과천시,3.35538
소비,패션/미용소비,경기도 구리시,7.43573
소비,패션/미용소비,경기도 남양주시,23.50631
소비,패션/미용소비,경기도 오산시,7.14534
소비,패션/미용소비,경기도 시흥시,8.4659
소비,패션/미용소비,경기도 군포시,1.68027
소비,패션/미용소비,경기도 의왕시,8.68223
소비,패션/미용소비,경기도 하남시,3.54669
소비,패션/미용소비,경기도 용인시,4.09551
소비,패션/미용소비,경기도 파주시,0.5468
소비,패션/미용소비,경기도 이천시,2.08036
소비,패션/미용소비,경기도 안성시,20.21284
소비,패션/미용소비,경기도 김포시,2.26097
소비,패션/미용소비,경기도 화성시,51.20555
소비,패션/미용소비,경기도 광주시,19.35888
소비,패션/미용소비,경기도 양주시,2.03554
소비,패션/미용소비,경기도 포천시,1.24108
소비,패션/미용소비,경기도 여주시,1.11716
소비,패션/미용소비,경기도 연천군,0.01196
소비,패션/미용소비,경기도 가평군,2.6184
소비,패션/미용소비,경기도 양평군,0.51986
소비,패션/미용소비,강원도 춘천시,1.41207
소비,패션/미용소비,강원도 원주시,2.36137
소비,패션/미용소비,강원도 강릉시,1.52887
소비,패션/미용소비,강원도 동해시,3.39689
소비,패션/미용소비,강원도 태백시,1.03288
소비,패션/미용소비,강원도 속초시,6.74904
소비,패션/미용소비,강원도 삼척시,0.26394
소비,패션/미용소비,강원도 홍천군,0.16242
소비,패션/미용소비,강원도 횡성군,0.13547
소비,패션/미용소비,강원도 영월군,0.11186
소비,패션/미용소비,강원도 평창군,0.09856
소비,패션/미용소비,강원도 정선군,0.11298
소비,패션/미용소비,강원도 철원군,0.01723
소비,패션/미용소비,강원도 화천군,0.03839
소비,패션/미용소비,강원도 양구군,0.09558
소비,패션/미용소비,강원도 인제군,0.05392
소비,패션/미용소비,강원도 고성군,0
소비,패션/미용소비,강원도 양양군,0.13375
소비,패션/미용소비,충청북도 청주시,6.21705
소비,패션/미용소비,충청북도 충주시,1.65716
소비,패션/미용소비,충청북도 제천시,0.8601
소비,패션/미용소비,충청북도 보은군,0.0808
소비,패션/미용소비,충청북도 옥천군,0.34568
소비,패션/미용소비,충청북도 영동군,0.33988
소비,패션/미용소비,충청북도 증평군,0.19334
소비,패션/미용소비,충청북도 진천군,3.69813
소비,패션/미용소비,충청북도 괴산군,0.21379
소비,패션/미용소비,충청북도 음성군,0.43354
소비,패션/미용소비,충청북도 단양군,0.07992
소비,패션/미용소비,충청남도 천안시,5.85994
소비,패션/미용소비,충청남도 공주시,0.64165
소비,패션/미용소비,충청남도 보령시,0.92153
소비,패션/미용소비,충청남도 아산시,2.34631
소비,패션/미용소비,충청남도 서산시,1.11598
소비,패션/미용소비,충청남도 논산시,1.20753
소비,패션/미용소비,충청남도 계룡시,2.79227
소비,패션/미용소비,충청남도 당진시,0.99078
소비,패션/미용소비,충청남도 금산군,0.31924
소비,패션/미용소비,충청남도 부여군,0.5451
소비,패션/미용소비,충청남도 서천군,0.57844
소비,패션/미용소비,충청남도 청양군,0.19653
소비,패션/미용소비,충청남도 홍성군,1.116
소비,패션/미용소비,충청남도 예산군,0.66818
소비,패션/미용소비,충청남도 태안군,0.27017
소비,패션/미용소비,전라북도 전주시,24.65893
소비,패션/미용소비,전라북도 군산시,3.90685
소비,패션/미용소비,전라북도 익산시,4.05964
소비,패션/미용소비,전라북도 정읍시,0.75322
소비,패션/미용소비,전라북도 남원시,0.67167
소비,패션/미용소비,전라북도 김제시,0.69579
소비,패션/미용소비,전라북도 완주군,0.32128
소비,패션/미용소비,전라북도 진안군,0.04906
소비,패션/미용소비,전라북도 무주군,0.13344
소비,패션/미용소비,전라북도 장수군,0.09577
소비,패션/미용소비,전라북도 임실군,0.14259
소비,패션/미용소비,전라북도 순창군,0.16268
소비,패션/미용소비,전라북도 고창군,0.3262
소비,패션/미용소비,전라북도 부안군,0.42119
소비,패션/미용소비,전라남도 목포시,14.53274
소비,패션/미용소비,전라남도 여수시,1.82476
소비,패션/미용소비,전라남도 순천시,2.48323
소비,패션/미용소비,전라남도 나주시,0.69133
소비,패션/미용소비,전라남도 광양시,1.73545
소비,패션/미용소비,전라남도 담양군,0.27978
소비,패션/미용소비,전라남도 곡성군,0.10195
소비,패션/미용소비,전라남도 구례군,0.25158
소비,패션/미용소비,전라남도 고흥군,0.18832
소비,패션/미용소비,전라남도 보성군,0.17265
소비,패션/미용소비,전라남도 화순군,0.30872
소비,패션/미용소비,전라남도 장흥군,0.23681
소비,패션/미용소비,전라남도 강진군,0.26483
소비,패션/미용소비,전라남도 해남군,0.24514
소비,패션/미용소비,전라남도 영암군,0.23075
소비,패션/미용소비,전라남도 무안군,0.77156
소비,패션/미용소비,전라남도 함평군,0.15161
소비,패션/미용소비,전라남도 영광군,0.39226
소비,패션/미용소비,전라남도 장성군,0.23756
소비,패션/미용소비,전라남도 완도군,0.14014
소비,패션/미용소비,전라남도 진도군,0.05874
소비,패션/미용소비,전라남도 신안군,0.01084
소비,패션/미용소비,경상북도 포항시,2.60013
소비,패션/미용소비,경상북도 경주시,1.13275
소비,패션/미용소비,경상북도 김천시,0.55888
소비,패션/미용소비,경상북도 안동시,0.57762
소비,패션/미용소비,경상북도 구미시,4.07175
소비,패션/미용소비,경상북도 영주시,0.82953
소비,패션/미용소비,경상북도 영천시,0.44195
소비,패션/미용소비,경상북도 상주시,0.33849
소비,패션/미용소비,경상북도 문경시,0.36483
소비,패션/미용소비,경상북도 경산시,3.42328
소비,패션/미용소비,경상북도 군위군,0.03213
소비,패션/미용소비,경상북도 의성군,0.09972
소비,패션/미용소비,경상북도 청송군,0.04676
소비,패션/미용소비,경상북도 영양군,0.0194
소비,패션/미용소비,경상북도 영덕군,0.16865
소비,패션/미용소비,경상북도 청도군,0.16095
소비,패션/미용소비,경상북도 고령군,0.18001
소비,패션/미용소비,경상북도 성주군,0.17985
소비,패션/미용소비,경상북도 칠곡군,1.15768
소비,패션/미용소비,경상북도 예천군,0.22968
소비,패션/미용소비,경상북도 봉화군,0.01062
소비,패션/미용소비,경상북도 울진군,0.17207
소비,패션/미용소비,경상북도 울릉군,0.23634
소비,패션/미용소비,경상남도 창원시,6.6999
소비,패션/미용소비,경상남도 진주시,2.59292
소비,패션/미용소비,경상남도 통영시,0.91632
소비,패션/미용소비,경상남도 사천시,1.08148
소비,패션/미용소비,경상남도 김해시,5.83333
소비,패션/미용소비,경상남도 밀양시,0.54434
소비,패션/미용소비,경상남도 거제시,2.57682
소비,패션/미용소비,경상남도 양산시,3.0135
소비,패션/미용소비,경상남도 의령군,0.11451
소비,패션/미용소비,경상남도 함안군,0.41716
소비,패션/미용소비,경상남도 창녕군,0.4239
소비,패션/미용소비,경상남도 고성군,0.28513
소비,패션/미용소비,경상남도 남해군,0.2327
소비,패션/미용소비,경상남도 하동군,0.19146
소비,패션/미용소비,경상남도 산청군,0.06554
소비,패션/미용소비,경상남도 함양군,0.16608
소비,패션/미용소비,경상남도 거창군,0.3003
소비,패션/미용소비,경상남도 합천군,0.09655
소비,패션/미용소비,제주특별자치도 제주시,2.60555
소비,패션/미용소비,제주특별자치도 서귀포시,0.80962
소비,개인/생활용품소비,서울특별시 종로구,100
소비,개인/생활용품소비,서울특별시 중구,100
소비,개인/생활용품소비,서울특별시 용산구,40.81096
소비,개인/생활용품소비,서울특별시 성동구,40.32102
소비,개인/생활용품소비,서울특별시 광진구,56.51084
소비,개인/생활용품소비,서울특별시 동대문구,90.05147
소비,개인/생활용품소비,서울특별시 중랑구,47.05334
소비,개인/생활용품소비,서울특별시 성북구,37.2959
소비,개인/생활용품소비,서울특별시 강북구,32.80917
소비,개인/생활용품소비,서울특별시 도봉구,31.76477
소비,개인/생활용품소비,서울특별시 노원구,22.38816
소비,개인/생활용품소비,서울특별시 은평구,27.58729
소비,개인/생활용품소비,서울특별시 서대문구,36.65586
소비,개인/생활용품소비,서울특별시 마포구,34.19745
소비,개인/생활용품소비,서울특별시 양천구,44.10349
소비,개인/생활용품소비,서울특별시 강서구,25.45668
소비,개인/생활용품소비,서울특별시 구로구,48.94147
소비,개인/생활용품소비,서울특별시 금천구,54.45723
소비,개인/생활용품소비,서울특별시 영등포구,76.91775
소비,개인/생활용품소비,서울특별시 동작구,39.24608
소비,개인/생활용품소비,서울특별시 관악구,33.61811
소비,개인/생활용품소비,서울특별시 서초구,44.99413
소비,개인/생활용품소비,서울특별시 강남구,40.8408
소비,개인/생활용품소비,서울특별시 송파구,69.40117
소비,개인/생활용품소비,서울특별시 강동구,38.37608
소비,개인/생활용품소비,부산광역시 중구,100
소비,개인/생활용품소비,부산광역시 서구,8.82408
소비,개인/생활용품소비,부산광역시 동구,94.37564
소비,개인/생활용품소비,부산광역시 영도구,5.24452
소비,개인/생활용품소비,부산광역시 부산진구,60.41516
소비,개인/생활용품소비,부산광역시 동래구,45.01022
소비,개인/생활용품소비,부산광역시 남구,15.19611
소비,개인/생활용품소비,부산광역시 북구,14.2005
소비,개인/생활용품소비,부산광역시 해운대구,20.06845
소비,개인/생활용품소비,부산광역시 사하구,9.269
소비,개인/생활용품소비,부산광역시 금정구,10.11266
소비,개인/생활용품소비,부산광역시 강서구,1.82745
소비,개인/생활용품소비,부산광역시 연제구,49.77194
소비,개인/생활용품소비,부산광역시 수영구,38.45696
소비,개인/생활용품소비,부산광역시 사상구,20.46813
소비,개인/생활용품소비,부산광역시 기장군,1.93201
소비,개인/생활용품소비,대구광역시 중구,100
소비,개인/생활용품소비,대구광역시 동구,5.17072
소비,개인/생활용품소비,대구광역시 서구,29.38413
소비,개인/생활용품소비,대구광역시 남구,27.61562
소비,개인/생활용품소비,대구광역시 북구,15.11606
소비,개인/생활용품소비,대구광역시 수성구,12.47564
소비,개인/생활용품소비,대구광역시 달서구,23.01884
소비,개인/생활용품소비,대구광역시 달성군,1.25274
소비,개인/생활용품소비,인천광역시 중구,3.16636
소비,개인/생활용품소비,인천광역시 동구,93.30957
소비,개인/생활용품소비,인천광역시 미추홀구,49.50543
소비,개인/생활용품소비,인천광역시 연수구,11.38411
소비,개인/생활용품소비,인천광역시 남동구,21.85499
소비,개인/생활용품소비,인천광역시 부평구,51.76863
소비,개인/생활용품소비,인천광역시 계양구,17.99494
소비,개인/생활용품소비,인천광역시 서구,9.50112
소비,개인/생활용품소비,인천광역시 강화군,0.05028
소비,개인/생활용품소비,인천광역시 옹진군,0.0956
소비,개인/생활용품소비,광주광역시 동구,14.56068
소비,개인/생활용품소비,광주광역시 서구,28.2606
소비,개인/생활용품소비,광주광역시 남구,8.15695
소비,개인/생활용품소비,광주광역시 북구,12.62276
소비,개인/생활용품소비,광주광역시 광산구,5.27354
소비,개인/생활용품소비,대전광역시 동구,7.68296
소비,개인/생활용품소비,대전광역시 중구,15.35263
소비,개인/생활용품소비,대전광역시 서구,17.46109
소비,개인/생활용품소비,대전광역시 유성구,5.50104
소비,개인/생활용품소비,대전광역시 대덕구,12.06843
소비,개인/생활용품소비,울산광역시 중구,16.6888
소비,개인/생활용품소비,울산광역시 남구,15.75465
소비,개인/생활용품소비,울산광역시 동구,7.59611
소비,개인/생활용품소비,울산광역시 북구,2.29069
소비,개인/생활용품소비,울산광역시 울주군,0.48494
소비,개인/생활용품소비,세종특별자치시 세종특별자치시,2.0266
소비,개인/생활용품소비,경기도 수원시,4.01582
소비,개인/생활용품소비,경기도 성남시,9.7474
소비,개인/생활용품소비,경기도 의정부시,35.4435
소비,개인/생활용품소비,경기도 안양시,48.10395
소비,개인/생활용품소비,경기도 부천시,5.0974
소비,개인/생활용품소비,경기도 광명시,22.61395
소비,개인/생활용품소비,경기도 평택시,43.06481
소비,개인/생활용품소비,경기도 동두천시,1.32491
소비,개인/생활용품소비,경기도 안산시,4.27585
소비,개인/생활용품소비,경기도 고양시,30.20691
소비,개인/생활용품소비,경기도 과천시,2.06747
소비,개인/생활용품소비,경기도 구리시,4.20944
소비,개인/생활용품소비,경기도 남양주시,16.69445
소비,개인/생활용품소비,경기도 오산시,4.42152
소비,개인/생활용품소비,경기도 시흥시,5.84903
소비,개인/생활용품소비,경기도 군포시,1.27139
소비,개인/생활용품소비,경기도 의왕시,5.83044
소비,개인/생활용품소비,경기도 하남시,2.21012
소비,개인/생활용품소비,경기도 용인시,2.91801
소비,개인/생활용품소비,경기도 파주시,0.52418
소비,개인/생활용품소비,경기도 이천시,1.25449
소비,개인/생활용품소비,경기도 안성시,14.1413
소비,개인/생활용품소비,경기도 김포시,1.5479
소비,개인/생활용품소비,경기도 화성시,39.04922
소비,개인/생활용품소비,경기도 광주시,15.39049
소비,개인/생활용품소비,경기도 양주시,1.36845
소비,개인/생활용품소비,경기도 포천시,0.82992
소비,개인/생활용품소비,경기도 여주시,0.72258
소비,개인/생활용품소비,경기도 연천군,0.02482
소비,개인/생활용품소비,경기도 가평군,2.52704
소비,개인/생활용품소비,경기도 양평군,0.43056
소비,개인/생활용품소비,강원도 춘천시,0.83647
소비,개인/생활용품소비,강원도 원주시,1.47001
소비,개인/생활용품소비,강원도 강릉시,0.91999
소비,개인/생활용품소비,강원도 동해시,2.11099
소비,개인/생활용품소비,강원도 태백시,0.62692
소비,개인/생활용품소비,강원도 속초시,5.20941
소비,개인/생활용품소비,강원도 삼척시,0.17844
소비,개인/생활용품소비,강원도 홍천군,0.11007
소비,개인/생활용품소비,강원도 횡성군,0.08524
소비,개인/생활용품소비,강원도 영월군,0.09846
소비,개인/생활용품소비,강원도 평창군,0.10063
소비,개인/생활용품소비,강원도 정선군,0.12157
소비,개인/생활용품소비,강원도 철원군,0
소비,개인/생활용품소비,강원도 화천군,0.06761
소비,개인/생활용품소비,강원도 양구군,0.09185
소비,개인/생활용품소비,강원도 인제군,0.0637
소비,개인/생활용품소비,강원도 고성군,0.01647
소비,개인/생활용품소비,강원도 양양군,0.1113
소비,개인/생활용품소비,충청북도 청주시,3.52911
소비,개인/생활용품소비,충청북도 충주시,1.30778
소비,개인/생활용품소비,충청북도 제천시,0.63434
소비,개인/생활용품소비,충청북도 보은군,0.1174
소비,개인/생활용품소비,충청북도 옥천군,0.2728
소비,개인/생활용품소비,충청북도 영동군,0.23367
소비,개인/생활용품소비,충청북도 증평군,0.08398
소비,개인/생활용품소비,충청북도 진천군,2.68751
소비,개인/생활용품소비,충청북도 괴산군,0.35472
소비,개인/생활용품소비,충청북도 음성군,0.36824
소비,개인/생활용품소비,충청북도 단양군,0.07457
소비,개인/생활용품소비,충청남도 천안시,3.42681
소비,개인/생활용품소비,충청남도 공주시,0.49649
소비,개인/생활용품소비,충청남도 보령시,0.74148
소비,개인/생활용품소비,충청남도 아산시,1.71974
소비,개인/생활용품소비,충청남도 서산시,0.82507
소비,개인/생활용품소비,충청남도 논산시,0.82463
소비,개인/생활용품소비,충청남도 계룡시,1.73232
소비,개인/생활용품소비,충청남도 당진시,0.62986
소비,개인/생활용품소비,충청남도 금산군,0.37198
소비,개인/생활용품소비,충청남도 부여군,0.34684
소비,개인/생활용품소비,충청남도 서천군,0.48173
소비,개인/생활용품소비,충청남도 청양군,0.21523
소비,개인/생활용품소비,충청남도 홍성군,0.87459
소비,개인/생활용품소비,충청남도 예산군,0.48258
소비,개인/생활용품소비,충청남도 태안군,0.24026
소비,개인/생활용품소비,전라북도 전주시,15.11165
소비,개인/생활용품소비,전라북도 군산시,2.59406
소비,개인/생활용품소비,전라북도 익산시,2.52076
소비,개인/생활용품소비,전라북도 정읍시,0.60324
소비,개인/생활용품소비,전라북도 남원시,0.5623
소비,개인/생활용품소비,전라북도 김제시,0.4958
소비,개인/생활용품소비,전라북도 완주군,0.29121
소비,개인/생활용품소비,전라북도 진안군,0.05554
소비,개인/생활용품소비,전라북도 무주군,0.12195
소비,개인/생활용품소비,전라북도 장수군,0.14253
소비,개인/생활용품소비,전라북도 임실군,0.1853
소비,개인/생활용품소비,전라북도 순창군,0.12412
소비,개인/생활용품소비,전라북도 고창군,0.25797
소비,개인/생활용품소비,전라북도 부안군,0.2955
소비,개인/생활용품소비,전라남도 목포시,9.82624
소비,개인/생활용품소비,전라남도 여수시,0.95465
소비,개인/생활용품소비,전라남도 순천시,1.41609
소비,개인/생활용품소비,전라남도 나주시,0.47535
소비,개인/생활용품소비,전라남도 광양시,0.97071
소비,개인/생활용품소비,전라남도 담양군,0.19798
소비,개인/생활용품소비,전라남도 곡성군,0.07839
소비,개인/생활용품소비,전라남도 구례군,0.21172
소비,개인/생활용품소비,전라남도 고흥군,0.14256
소비,개인/생활용품소비,전라남도 보성군,0.19692
소비,개인/생활용품소비,전라남도 화순군,0.15199
소비,개인/생활용품소비,전라남도 장흥군,0.14598
소비,개인/생활용품소비,전라남도 강진군,0.2101
소비,개인/생활용품소비,전라남도 해남군,0.15264
소비,개인/생활용품소비,전라남도 영암군,0.20127
소비,개인/생활용품소비,전라남도 무안군,0.30826
소비,개인/생활용품소비,전라남도 함평군,0.14043
소비,개인/생활용품소비,전라남도 영광군,0.23236
소비,개인/생활용품소비,전라남도 장성군,0.15072
소비,개인/생활용품소비,전라남도 완도군,0.07205
소비,개인/생활용품소비,전라남도 진도군,0.05964
소비,개인/생활용품소비,전라남도 신안군,0.04396
소비,개인/생활용품소비,경상북도 포항시,1.22235
소비,개인/생활용품소비,경상북도 경주시,0.88142
소비,개인/생활용품소비,경상북도 김천시,0.31249
소비,개인/생활용품소비,경상북도 안동시,0.44546
소비,개인/생활용품소비,경상북도 구미시,3.0695
소비,개인/생활용품소비,경상북도 영주시,0.57428
소비,개인/생활용품소비,경상북도 영천시,0.2573
소비,개인/생활용품소비,경상북도 상주시,0.27242
소비,개인/생활용품소비,경상북도 문경시,0.27105
소비,개인/생활용품소비,경상북도 경산시,1.85541
소비,개인/생활용품소비,경상북도 군위군,0.0449
소비,개인/생활용품소비,경상북도 의성군,0.09778
소비,개인/생활용품소비,경상북도 청송군,0.09471
소비,개인/생활용품소비,경상북도 영양군,0.02129
소비,개인/생활용품소비,경상북도 영덕군,0.16505
소비,개인/생활용품소비,경상북도 청도군,0.14284
소비,개인/생활용품소비,경상북도 고령군,0.1944
소비,개인/생활용품소비,경상북도 성주군,0.14241
소비,개인/생활용품소비,경상북도 칠곡군,0.72655
소비,개인/생활용품소비,경상북도 예천군,0.20143
소비,개인/생활용품소비,경상북도 봉화군,0.04362
소비,개인/생활용품소비,경상북도 울진군,0.12967
소비,개인/생활용품소비,경상북도 울릉군,0.44619
소비,개인/생활용품소비,경상남도 창원시,3.3791
소비,개인/생활용품소비,경상남도 진주시,1.59704
소비,개인/생활용품소비,경상남도 통영시,0.429
소비,개인/생활용품소비,경상남도 사천시,0.66318
소비,개인/생활용품소비,경상남도 김해시,3.41768
소비,개인/생활용품소비,경상남도 밀양시,0.40127
소비,개인/생활용품소비,경상남도 거제시,1.42483
소비,개인/생활용품소비,경상남도 양산시,1.75405
소비,개인/생활용품소비,경상남도 의령군,0.12087
소비,개인/생활용품소비,경상남도 함안군,0.26387
소비,개인/생활용품소비,경상남도 창녕군,0.26213
소비,개인/생활용품소비,경상남도 고성군,0.20696
소비,개인/생활용품소비,경상남도 남해군,0.14708
소비,개인/생활용품소비,경상남도 하동군,0.14659
소비,개인/생활용품소비,경상남도 산청군,0.0788
소비,개인/생활용품소비,경상남도 함양군,0.14812
소비,개인/생활용품소비,경상남도 거창군,0.18456
소비,개인/생활용품소비,경상남도 합천군,0.05359
소비,개인/생활용품소비,제주특별자치도 제주시,1.44297
소비,개인/생활용품소비,제주특별자치도 서귀포시,0.44692
소비,대형소비시설,서울특별시 종로구,8.01218
소비,대형소비시설,서울특별시 중구,100
소비,대형소비시설,서울특별시 용산구,11.70992
소비,대형소비시설,서울특별시 성동구,15.23993
소비,대형소비시설,서울특별시 광진구,26.24684
소비,대형소비시설,서울특별시 동대문구,35.94017
소비,대형소비시설,서울특별시 중랑구,6.90974
소비,대형소비시설,서울특별시 성북구,54.60706
소비,대형소비시설,서울특별시 강북구,21.66997
소비,대형소비시설,서울특별시 도봉구,3.07217
소비,대형소비시설,서울특별시 노원구,41.42568
소비,대형소비시설,서울특별시 은평구,12.8957
소비,대형소비시설,서울특별시 서대문구,100
소비,대형소비시설,서울특별시 마포구,5.36125
소비,대형소비시설,서울특별시 양천구,18.32438
소비,대형소비시설,서울특별시 강서구,4.63234
소비,대형소비시설,서울특별시 구로구,31.79526
소비,대형소비시설,서울특별시 금천구,49.20121
소비,대형소비시설,서울특별시 영등포구,65.72
소비,대형소비시설,서울특별시 동작구,7.81358
소비,대형소비시설,서울특별시 관악구,12.99386
소비,대형소비시설,서울특별시 서초구,38.22336
소비,대형소비시설,서울특별시 강남구,100
소비,대형소비시설,서울특별시 송파구,56.72984
소비,대형소비시설,서울특별시 강동구,20.85794
소비,대형소비시설,부산광역시 중구,100
소비,대형소비시설,부산광역시 서구,2.18045
소비,대형소비시설,부산광역시 동구,5.5225
소비,대형소비시설,부산광역시 영도구,0
소비,대형소비시설,부산광역시 부산진구,12.94873
소비,대형소비시설,부산광역시 동래구,7.66865
소비,대형소비시설,부산광역시 남구,6.02476
소비,대형소비시설,부산광역시 북구,1.62357
소비,대형소비시설,부산광역시 해운대구,16.27765
소비,대형소비시설,부산광역시 사하구,3.74244
소비,대형소비시설,부산광역시 금정구,2.9468
소비,대형소비시설,부산광역시 강서구,0.23366
소비,대형소비시설,부산광역시 연제구,0
소비,대형소비시설,부산광역시 수영구,0
소비,대형소비시설,부산광역시 사상구,8.86605
소비,대형소비시설,부산광역시 기장군,4.62342
소비,대형소비시설,대구광역시 중구,99.80722
소비,대형소비시설,대구광역시 동구,3.86639
소비,대형소비시설,대구광역시 서구,11.08998
소비,대형소비시설,대구광역시 남구,0
소비,대형소비시설,대구광역시 북구,4.76837
소비,대형소비시설,대구광역시 수성구,5.01916
소비,대형소비시설,대구광역시 달서구,5.13403
소비,대형소비시설,대구광역시 달성군,0
소비,대형소비시설,인천광역시 중구,1.35967
소비,대형소비시설,인천광역시 동구,8.42874
소비,대형소비시설,인천광역시 미추홀구,25.77414
소비,대형소비시설,인천광역시 연수구,14.84865
소비,대형소비시설,인천광역시 남동구,5.59505
소비,대형소비시설,인천광역시 부평구,14.00768
소비,대형소비시설,인천광역시 계양구,2.81116
소비,대형소비시설,인천광역시 서구,2.92119
소비,대형소비시설,인천광역시 강화군,0.31183
소비,대형소비시설,인천광역시 옹진군,0
소비,대형소비시설,광주광역시 동구,10.38632
소비,대형소비시설,광주광역시 서구,20.10973
소비,대형소비시설,광주광역시 남구,1.04974
소비,대형소비시설,광주광역시 북구,3.194
소비,대형소비시설,광주광역시 광산구,1.14953
소비,대형소비시설,대전광역시 동구,0.94339
소비,대형소비시설,대전광역시 중구,8.36784
소비,대형소비시설,대전광역시 서구,12.01106
소비,대형소비시설,대전광역시 유성구,2.5206
소비,대형소비시설,대전광역시 대덕구,0.92775
소비,대형소비시설,울산광역시 중구,5.18221
소비,대형소비시설,울산광역시 남구,23.76601
소비,대형소비시설,울산광역시 동구,10.56742
소비,대형소비시설,울산광역시 북구,1.6181
소비,대형소비시설,울산광역시 울주군,0
소비,대형소비시설,세종특별자치시 세종특별자치시,1.37546
소비,대형소비시설,경기도 수원시,2.35873
소비,대형소비시설,경기도 성남시,8.65144
소비,대형소비시설,경기도 의정부시,16.07162
소비,대형소비시설,경기도 안양시,23.27753
소비,대형소비시설,경기도 부천시,5.05075
소비,대형소비시설,경기도 광명시,17.3079
소비,대형소비시설,경기도 평택시,28.09585
소비,대형소비시설,경기도 동두천시,0
소비,대형소비시설,경기도 안산시,1.95492
소비,대형소비시설,경기도 고양시,26.09646
소비,대형소비시설,경기도 과천시,1.19783
소비,대형소비시설,경기도 구리시,3.1601
소비,대형소비시설,경기도 남양주시,6.87084
소비,대형소비시설,경기도 오산시,1.89621
소비,대형소비시설,경기도 시흥시,1.08465
소비,대형소비시설,경기도 군포시,0.34705
소비,대형소비시설,경기도 의왕시,2.1896
소비,대형소비시설,경기도 하남시,1.23821
소비,대형소비시설,경기도 용인시,1.46006
소비,대형소비시설,경기도 파주시,0.21071
소비,대형소비시설,경기도 이천시,1.28926
소비,대형소비시설,경기도 안성시,2.99478
소비,대형소비시설,경기도 김포시,1.40379
소비,대형소비시설,경기도 화성시,10.67237
소비,대형소비시설,경기도 광주시,5.49236
소비,대형소비시설,경기도 양주시,0.69319
소비,대형소비시설,경기도 포천시,0.09412
소비,대형소비시설,경기도 여주시,0.97371
소비,대형소비시설,경기도 연천군,0
소비,대형소비시설,경기도 가평군,0.6881
소비,대형소비시설,경기도 양평군,0
소비,대형소비시설,강원도 춘천시,0.1147
소비,대형소비시설,강원도 원주시,0.36889
소비,대형소비시설,강원도 강릉시,0.12231
소비,대형소비시설,강원도 동해시,0.64616
소비,대형소비시설,강원도 태백시,0.21097
소비,대형소비시설,강원도 속초시,0
소비,대형소비시설,강원도 삼척시,0.10745
소비,대형소비시설,강원도 홍천군,0.07036
소비,대형소비시설,강원도 횡성군,0
소비,대형소비시설,강원도 영월군,0.05678
소비,대형소비시설,강원도 평창군,0
소비,대형소비시설,강원도 정선군,0
소비,대형소비시설,강원도 철원군,0
소비,대형소비시설,강원도 화천군,0
소비,대형소비시설,강원도 양구군,0
소비,대형소비시설,강원도 인제군,0
소비,대형소비시설,강원도 고성군,0
소비,대형소비시설,강원도 양양군,0.10153
소비,대형소비시설,충청북도 청주시,0.83649
