RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,TIME_SUFNCY_SATSFC_DGREE_VALUE,INFRA_ND_FCLTY_SATSFC_DGREE_VALUE,ECNM_MRGN_SATSFC_DGREE_VALUE,INFO_SUFNCY_SATSFC_DGREE_VALUE,LSR_LVLH_WHOLE_SATSFC_DGREE_VALUE
53330962,202305,F,50대,부산광역시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,매우 만족한다
53325546,202305,M,50대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53326524,202305,M,50대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53329410,202305,F,40대,부산광역시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53343332,202305,M,40대,부산광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53353464,202305,F,40대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53345814,202305,F,40대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53340760,202305,M,40대,부산광역시,300만원 미만,보통이다,그런 편이다,전혀 그렇지 않다,보통이다,보통이다
53337529,202305,M,40대,부산광역시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53367245,202305,M,40대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53329346,202305,F,40대,부산광역시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53333649,202305,M,30대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53365272,202305,F,40대,부산광역시,300만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53346144,202305,M,40대,부산광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53335107,202305,M,30대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53327662,202305,M,30대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53347124,202305,M,30대,부산광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,그런 편이다,보통이다
53337887,202305,F,30대,부산광역시,300만원 미만,그렇지 않은 편이다,보통이다,전혀 그렇지 않다,보통이다,보통이다
53350318,202305,M,30대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53327894,202305,F,20대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53367796,202305,M,20대,부산광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53371850,202305,M,20대,부산광역시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,보통이다
53347080,202305,M,30대,부산광역시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53341876,202305,M,20대,부산광역시,300만원 미만,전혀 그렇지 않다,보통이다,전혀 그렇지 않다,그렇지 않은 편이다,불만족하는 편이다
53334911,202305,F,20대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53365256,202305,F,20대,부산광역시,300만원 미만,그런 편이다,보통이다,매우 그렇다,그런 편이다,보통이다
53343011,202305,M,20대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53365295,202305,M,20대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53342466,202305,F,30대,부산광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,보통이다,그런 편이다,만족하는 편이다
53362904,202305,F,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53372471,202305,M,20대,서울특별시,300만원 미만,전혀 그렇지 않다,보통이다,보통이다,보통이다,만족하는 편이다
53369376,202305,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53375298,202305,M,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53371110,202305,M,30대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53336832,202305,M,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324448,202305,M,30대,서울특별시,300만원 미만,전혀 그렇지 않다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53364644,202305,F,30대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그런 편이다,불만족하는 편이다
53374625,202305,F,20대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53357731,202305,F,20대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53355339,202305,M,20대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53352205,202305,M,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53347344,202305,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53341467,202305,F,20대,서울특별시,300만원 미만,전혀 그렇지 않다,매우 그렇다,전혀 그렇지 않다,보통이다,불만족하는 편이다
53343466,202305,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53327001,202305,F,20대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53363065,202305,M,20대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,매우 만족한다
53366272,202305,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,매우 그렇다,보통이다,그런 편이다,만족하는 편이다
53364722,202305,M,20대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53331545,202305,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53323273,202305,M,20대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53367901,202305,F,20대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53338979,202305,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53347103,202305,F,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,전혀 그렇지 않다,그런 편이다,만족하는 편이다
53325352,202305,F,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53323373,202305,F,20대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,보통이다
53374334,202305,M,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53370057,202305,M,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그렇지 않은 편이다,만족하는 편이다
53369193,202305,M,20대,서울특별시,300만원 미만,전혀 그렇지 않다,그런 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53323454,202305,M,20대,서울특별시,300만원 미만,보통이다,보통이다,그런 편이다,그런 편이다,만족하는 편이다
53323462,202305,M,20대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53325178,202305,M,20대,서울특별시,300만원 미만,그런 편이다,매우 그렇다,그런 편이다,그런 편이다,만족하는 편이다
53349516,202305,M,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53323953,202305,M,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53347437,202305,F,30대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,매우 불만족한다
53343192,202305,M,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53332407,202305,F,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53335369,202305,F,30대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53373266,202305,M,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53322566,202305,M,30대,서울특별시,300만원 미만,매우 그렇다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,불만족하는 편이다
53375156,202305,M,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53355647,202305,M,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53336680,202305,F,40대,서울특별시,300만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53336495,202305,M,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53349482,202305,M,40대,서울특별시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53352643,202305,F,40대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53325006,202305,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53329070,202305,F,40대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53339922,202305,M,30대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그렇지 않은 편이다,불만족하는 편이다
53324456,202305,M,40대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53322741,202305,F,40대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,불만족하는 편이다
53374980,202305,F,40대,서울특별시,300만원 미만,그런 편이다,보통이다,보통이다,보통이다,만족하는 편이다
53325324,202305,F,40대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53322238,202305,M,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53333860,202305,F,40대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53328016,202305,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53323724,202305,F,40대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53372899,202305,F,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,불만족하는 편이다
53365953,202305,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53367165,202305,M,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53358943,202305,F,40대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53364008,202305,F,40대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53330821,202305,F,40대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53324943,202305,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53324297,202305,F,50대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53323400,202305,M,50대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53322446,202305,M,50대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,그런 편이다,보통이다
53344568,202305,M,50대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53345034,202305,M,50대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53356666,202305,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53347259,202305,M,50대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그런 편이다,보통이다,보통이다
53365639,202305,F,50대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다,보통이다
53355575,202305,M,50대,서울특별시,300만원 미만,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,보통이다
53323428,202305,M,50대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,그런 편이다,보통이다
53322999,202305,F,50대,서울특별시,300만원 미만,그런 편이다,보통이다,그런 편이다,보통이다,만족하는 편이다
53322914,202305,F,50대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53323105,202305,F,60대,서울특별시,300만원 미만,그런 편이다,매우 그렇다,그렇지 않은 편이다,그런 편이다,보통이다
53323332,202305,M,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그렇지 않은 편이다,불만족하는 편이다
53322984,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53325079,202305,M,60대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53325107,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53345245,202305,F,50대,서울특별시,300만원 미만,보통이다,보통이다,그런 편이다,보통이다,보통이다
53336701,202305,F,50대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,그런 편이다,보통이다
53329697,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다,보통이다
53357595,202305,F,60대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그렇지 않은 편이다,보통이다
53349752,202305,M,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53375662,202305,M,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53322634,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53322684,202305,F,60대,서울특별시,300만원 미만,보통이다,매우 그렇다,보통이다,그런 편이다,보통이다
53328990,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53376635,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53323348,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53323791,202305,M,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53350910,202305,M,60대,서울특별시,300만원 미만,보통이다,그렇지 않은 편이다,전혀 그렇지 않다,보통이다,불만족하는 편이다
53352623,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53352478,202305,M,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53366261,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53361968,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,불만족하는 편이다
53348396,202305,F,60대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53327514,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53375329,202305,M,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53323861,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53323998,202305,M,60대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53369321,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53336915,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53341132,202305,M,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53328846,202305,F,60대,서울특별시,300만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53359540,202305,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53373854,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53322673,202305,F,60대,서울특별시,300만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,보통이다
53323016,202305,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53323984,202305,M,60대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53324117,202305,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그렇지 않은 편이다,보통이다
53368012,202305,M,60대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,만족하는 편이다
53374986,202305,F,60대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53324205,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53325282,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53351079,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53374200,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53375817,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53322445,202305,F,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,불만족하는 편이다
53322437,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53341856,202305,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53334281,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,보통이다
53366916,202305,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53325049,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53324017,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그렇지 않은 편이다,보통이다,그런 편이다,만족하는 편이다
53322903,202305,F,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,보통이다,보통이다
53326664,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53322435,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53353928,202305,F,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53354342,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53368337,202305,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53341231,202305,F,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,보통이다,보통이다
53328059,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53323802,202305,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53366008,202305,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53326074,202305,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53322977,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53324836,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53323442,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53325235,202305,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,매우 불만족한다
53325252,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53322653,202305,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,보통이다
53352918,202305,F,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53376793,202305,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53350158,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53323783,202305,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53338573,202305,F,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53340468,202305,M,50대,서울특별시,300이상500만원 미만,매우 그렇다,매우 그렇다,그런 편이다,매우 그렇다,보통이다
53342330,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53332966,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53322930,202305,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53352809,202305,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53324298,202305,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53324339,202305,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53359199,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53359291,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53352834,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,보통이다
53339645,202305,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,매우 그렇다,만족하는 편이다
53336278,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53323091,202305,F,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,전혀 그렇지 않다,보통이다,보통이다
53362399,202305,F,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,전혀 그렇지 않다,보통이다,보통이다
53363866,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,보통이다
53325077,202305,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,불만족하는 편이다
53370571,202305,F,50대,서울특별시,300이상500만원 미만,보통이다,전혀 그렇지 않다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53333497,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그런 편이다,보통이다,보통이다
53368531,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53373988,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53376374,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53352551,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53344503,202305,F,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53322417,202305,F,50대,서울특별시,300이상500만원 미만,매우 그렇다,보통이다,보통이다,그런 편이다,만족하는 편이다
53336385,202305,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53329582,202305,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53328591,202305,M,50대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그런 편이다,보통이다,만족하는 편이다
53324078,202305,M,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53349025,202305,M,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53352494,202305,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,보통이다,보통이다
53349234,202305,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53370037,202305,M,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53341417,202305,M,40대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53332039,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53329650,202305,F,40대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그런 편이다,그런 편이다,보통이다
53350321,202305,M,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53341106,202305,M,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53364762,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,그렇지 않은 편이다,보통이다,그런 편이다,보통이다
53375375,202305,F,40대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53373500,202305,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53322434,202305,F,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53336440,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53358518,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53341343,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,보통이다,보통이다
53352513,202305,M,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53351356,202305,F,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324378,202305,F,30대,서울특별시,300이상500만원 미만,매우 그렇다,그런 편이다,보통이다,매우 그렇다,만족하는 편이다
53376663,202305,F,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
